lei,titulo,capitulo,artigo,path,texto
L13709,TITULO_0,CAPITULO_IX,artigo_55-E.txt,L13709/TITULO_0/capitulos/CAPITULO_IX/artigos/artigo_55-E.txt,"Art. 55-E. Os membros do Conselho Diretor somente perderão seus cargos em virtude de renúncia, condenação
judicial transitada em julgado ou pena de demissão decorrente de processo administrativo disciplinar.
(Incluído pela Lei nº 13.853, de 2019)
[[PARAGRAPH: §1]]
§ 1º Nos termos do caput deste artigo, cabe ao Ministro de Estado Chefe da Casa Civil da Presidência da
República instaurar o processo administrativo disciplinar, que será conduzido por comissão especial constituída por
servidores públicos federais estáveis. (Incluído pela Lei nº 13.853, de 2019)
[[PARAGRAPH: §2]]
§ 2º Compete ao Presidente da República determinar o afastamento preventivo, somente quando assim
recomendado pela comissão especial de que trata o § 1º deste artigo, e proferir o julgamento. (Incluído pela
Lei nº 13.853, de 2019)"
L13709,TITULO_0,CAPITULO_IX,artigo_55-F.txt,L13709/TITULO_0/capitulos/CAPITULO_IX/artigos/artigo_55-F.txt,"Art. 55-F. Aplica-se aos membros do Conselho Diretor, após o exercício do cargo, o disposto no art. 6º da Lei nº
12.813, de 16 de maio de 2013. (Incluído pela Lei nº 13.853, de 2019)
Parágrafo único. A infração ao disposto no caput deste artigo caracteriza ato de improbidade
administrativa. (Incluído pela Lei nº 13.853, de 2019)"
L13709,TITULO_0,CAPITULO_IX,artigo_55-G.txt,L13709/TITULO_0/capitulos/CAPITULO_IX/artigos/artigo_55-G.txt,"Art. 55-G. Ato do Presidente da República disporá sobre a estrutura regimental da ANPD. (Incluído pela
Lei nº 13.853, de 2019)
[[PARAGRAPH: §1]]
§ 1º Até a data de entrada em vigor de sua estrutura regimental, a ANPD receberá o apoio técnico e
administrativo da Casa Civil da Presidência da República para o exercício de suas atividades. (Incluído pela
Lei nº 13.853, de 2019)
[[PARAGRAPH: §2]]
§ 2º O Conselho Diretor disporá sobre o regimento interno da ANPD. (Incluído pela Lei nº 13.853, de
2019)"
L13709,TITULO_0,CAPITULO_IX,artigo_55-H.txt,L13709/TITULO_0/capitulos/CAPITULO_IX/artigos/artigo_55-H.txt,"Art. 55-H. Os cargos em comissão e as funções de confiança da ANPD serão remanejados de outros órgãos e
entidades do Poder Executivo federal. (Incluído pela Lei nº 13.853, de 2019)"
L13709,TITULO_0,CAPITULO_IX,artigo_55-I.txt,L13709/TITULO_0/capitulos/CAPITULO_IX/artigos/artigo_55-I.txt,"Art. 55-I. Os ocupantes dos cargos em comissão e das funções de confiança da ANPD serão indicados pelo
Conselho Diretor e nomeados ou designados pelo Diretor-Presidente. (Incluído pela Lei nº 13.853, de 2019)"
L13709,TITULO_0,CAPITULO_IX,artigo_55-J.txt,L13709/TITULO_0/capitulos/CAPITULO_IX/artigos/artigo_55-J.txt,"Art. 55-J. Compete à ANPD: (Incluído pela Lei nº 13.853, de 2019)
I - zelar pela proteção dos dados pessoais, nos termos da legislação; (Incluído pela Lei nº 13.853, de
2019)
II - zelar pela observância dos segredos comercial e industrial, observada a proteção de dados pessoais e do
sigilo das informações quando protegido por lei ou quando a quebra do sigilo violar os fundamentos do art. 2º desta
Lei; (Incluído pela Lei nº 13.853, de 2019)
III - elaborar diretrizes para a Política Nacional de Proteção de Dados Pessoais e da Privacidade;
(Incluído pela Lei nº 13.853, de 2019)
IV - fiscalizar e aplicar sanções em caso de tratamento de dados realizado em descumprimento à legislação,
mediante processo administrativo que assegure o contraditório, a ampla defesa e o direito de recurso;
(Incluído pela Lei nº 13.853, de 2019)
V - apreciar petições de titular contra controlador após comprovada pelo titular a apresentação de reclamação
ao controlador não solucionada no prazo estabelecido em regulamentação; (Incluído pela Lei nº 13.853, de
2019)
VI - promover na população o conhecimento das normas e das políticas públicas sobre proteção de dados
pessoais e das medidas de segurança; (Incluído pela Lei nº 13.853, de 2019)
VII - promover e elaborar estudos sobre as práticas nacionais e internacionais de proteção de dados pessoais e
privacidade; (Incluído pela Lei nº 13.853, de 2019)
VIII - estimular a adoção de padrões para serviços e produtos que facilitem o exercício de controle dos titulares
sobre seus dados pessoais, os quais deverão levar em consideração as especificidades das atividades e o porte dos
responsáveis; (Incluído pela Lei nº 13.853, de 2019)
IX - promover ações de cooperação com autoridades de proteção de dados pessoais de outros países, de
natureza internacional ou transnacional; (Incluído pela Lei nº 13.853, de 2019)
X - dispor sobre as formas de publicidade das operações de tratamento de dados pessoais, respeitados os
segredos comercial e industrial; (Incluído pela Lei nº 13.853, de 2019)
XI - solicitar, a qualquer momento, às entidades do poder público que realizem operações de tratamento de
dados pessoais informe específico sobre o âmbito, a natureza dos dados e os demais detalhes do tratamento
realizado, com a possibilidade de emitir parecer técnico complementar para garantir o cumprimento desta
Lei; (Incluído pela Lei nº 13.853, de 2019)
XII - elaborar relatórios de gestão anuais acerca de suas atividades; (Incluído pela Lei nº 13.853, de
2019)
XIII - editar regulamentos e procedimentos sobre proteção de dados pessoais e privacidade, bem como sobre
relatórios de impacto à proteção de dados pessoais para os casos em que o tratamento representar alto risco à
garantia dos princípios gerais de proteção de dados pessoais previstos nesta Lei; (Incluído pela Lei nº
13.853, de 2019)
XIV - ouvir os agentes de tratamento e a sociedade em matérias de interesse relevante e prestar contas sobre
suas atividades e planejamento; (Incluído pela Lei nº 13.853, de 2019)
XV - arrecadar e aplicar suas receitas e publicar, no relatório de gestão a que se refere o inciso XII do caput
deste artigo, o detalhamento de suas receitas e despesas; (Incluído pela Lei nº 13.853, de 2019)
XVI - realizar auditorias, ou determinar sua realização, no âmbito da atividade de fiscalização de que trata o
inciso IV e com a devida observância do disposto no inciso II do caput deste artigo, sobre o tratamento de dados
pessoais efetuado pelos agentes de tratamento, incluído o poder público; (Incluído pela Lei nº 13.853, de
2019)
XVII - celebrar, a qualquer momento, compromisso com agentes de tratamento para eliminar irregularidade,
incerteza jurídica ou situação contenciosa no âmbito de processos administrativos, de acordo com o previsto no
Decreto-Lei nº 4.657, de 4 de setembro de 1942; (Incluído pela Lei nº 13.853, de 2019)
XVIII - editar normas, orientações e procedimentos simplificados e diferenciados, inclusive quanto aos prazos,
para que microempresas e empresas de pequeno porte, bem como iniciativas empresariais de caráter incremental ou
disruptivo que se autodeclarem startups ou empresas de inovação, possam adequar-se a esta Lei; (Incluído
pela Lei nº 13.853, de 2019)
XIX - garantir que o tratamento de dados de idosos seja efetuado de maneira simples, clara, acessível e
adequada ao seu entendimento, nos termos desta Lei e da Lei nº 10.741, de 1º de outubro de 2003 (Estatuto do
Idoso); (Incluído pela Lei nº 13.853, de 2019)
XX - deliberar, na esfera administrativa, em caráter terminativo, sobre a interpretação desta Lei, as suas
competências e os casos omissos; (Incluído pela Lei nº 13.853, de 2019)
XXI - comunicar às autoridades competentes as infrações penais das quais tiver conhecimento;
(Incluído pela Lei nº 13.853, de 2019)
XXII - comunicar aos órgãos de controle interno o descumprimento do disposto nesta Lei por órgãos e entidades
da administração pública federal; (Incluído pela Lei nº 13.853, de 2019)
XXIII - articular-se com as autoridades reguladoras públicas para exercer suas competências em setores
específicos de atividades econômicas e governamentais sujeitas à regulação; e (Incluído pela Lei nº 13.853,
de 2019)
XXIV - implementar mecanismos simplificados, inclusive por meio eletrônico, para o registro de reclamações
sobre o tratamento de dados pessoais em desconformidade com esta Lei. (Incluído pela Lei nº 13.853, de
2019)
[[PARAGRAPH: §1]]
§ 1º Ao impor condicionantes administrativas ao tratamento de dados pessoais por agente de tratamento
privado, sejam eles limites, encargos ou sujeições, a ANPD deve observar a exigência de mínima intervenção,
assegurados os fundamentos, os princípios e os direitos dos titulares previstos no art. 170 da Constituição Federal e
nesta Lei. (Incluído pela Lei nº 13.853, de 2019)
[[PARAGRAPH: §2]]
§ 2º Os regulamentos e as normas editados pela ANPD devem ser precedidos de consulta e audiência públicas,
bem como de análises de impacto regulatório. (Incluído pela Lei nº 13.853, de 2019)
[[PARAGRAPH: §3]]
§ 3º A ANPD e os órgãos e entidades públicos responsáveis pela regulação de setores específicos da atividade
econômica e governamental devem coordenar suas atividades, nas correspondentes esferas de atuação, com vistas a
assegurar o cumprimento de suas atribuições com a maior eficiência e promover o adequado funcionamento dos
setores regulados, conforme legislação específica, e o tratamento de dados pessoais, na forma desta Lei.
(Incluído pela Lei nº 13.853, de 2019)
[[PARAGRAPH: §4]]
§ 4º A ANPD manterá fórum permanente de comunicação, inclusive por meio de cooperação técnica, com
órgãos e entidades da administração pública responsáveis pela regulação de setores específicos da atividade
econômica e governamental, a fim de facilitar as competências regulatória, fiscalizatória e punitiva da ANPD.
 (Incluído pela Lei nº 13.853, de 2019)
[[PARAGRAPH: §5]]
§ 5º No exercício das competências de que trata o caput deste artigo, a autoridade competente deverá zelar
pela preservação do segredo empresarial e do sigilo das informações, nos termos da lei. (Incluído pela Lei nº
13.853, de 2019)
[[PARAGRAPH: §6]]
§ 6º As reclamações colhidas conforme o disposto no inciso V do caput deste artigo poderão ser analisadas de
forma
agregada,
e
as
eventuais
providências
delas
decorrentes
poderão
ser
adotadas
de
forma
padronizada. (Incluído pela Lei nº 13.853, de 2019)"
L13709,TITULO_0,CAPITULO_IX,artigo_55-K.txt,L13709/TITULO_0/capitulos/CAPITULO_IX/artigos/artigo_55-K.txt,"Art. 55-K. A aplicação das sanções previstas nesta Lei compete exclusivamente à ANPD, e suas competências
prevalecerão, no que se refere à proteção de dados pessoais, sobre as competências correlatas de outras entidades
ou órgãos da administração pública. (Incluído pela Lei nº 13.853, de 2019)
Parágrafo único. A ANPD articulará sua atuação com outros órgãos e entidades com competências
sancionatórias e normativas afetas ao tema de proteção de dados pessoais e será o órgão central de interpretação
desta Lei e do estabelecimento de normas e diretrizes para a sua implementação. (Incluído pela Lei nº
13.853, de 2019)"
L13709,TITULO_0,CAPITULO_IX,artigo_55-L.txt,L13709/TITULO_0/capitulos/CAPITULO_IX/artigos/artigo_55-L.txt,"Art. 55-L. Constituem receitas da ANPD: (Incluído pela Lei nº 13.853, de 2019)
I - as dotações, consignadas no orçamento geral da União, os créditos especiais, os créditos adicionais, as
transferências e os repasses que lhe forem conferidos; (Incluído pela Lei nº 13.853, de 2019)
II - as doações, os legados, as subvenções e outros recursos que lhe forem destinados; (Incluído
pela Lei nº 13.853, de 2019)
III - os valores apurados na venda ou aluguel de bens móveis e imóveis de sua propriedade; (Incluído
pela Lei nº 13.853, de 2019)
IV - os valores apurados em aplicações no mercado financeiro das receitas previstas neste artigo;
(Incluído pela Lei nº 13.853, de 2019)
V - (VETADO); (Incluído pela Lei nº 13.853, de 2019)
VI - os recursos provenientes de acordos, convênios ou contratos celebrados com entidades, organismos ou
empresas, públicos ou privados, nacionais ou internacionais; (Incluído pela Lei nº 13.853, de 2019)
VII - o produto da venda de publicações, material técnico, dados e informações, inclusive para fins de licitação
pública. (Incluído pela Lei nº 13.853, de 2019)"
L13709,TITULO_0,CAPITULO_IX,artigo_55-M.txt,L13709/TITULO_0/capitulos/CAPITULO_IX/artigos/artigo_55-M.txt,"Art. 55-M. Constituem o patrimônio da ANPD os bens e os direitos: (Incluído pela Lei nº 14.460, de 2022)
I - que lhe forem transferidos pelos órgãos da Presidência da República; e (Incluído pela Lei nº 14.460, de
2022)
II - que venha a adquirir ou a incorporar. (Incluído pela Lei nº 14.460, de 2022)"
L13709,TITULO_0,CAPITULO_IX,artigo_55.txt,L13709/TITULO_0/capitulos/CAPITULO_IX/artigos/artigo_55.txt,Art. 55. (VETADO).
L13709,TITULO_0,CAPITULO_IX,artigo_56.txt,L13709/TITULO_0/capitulos/CAPITULO_IX/artigos/artigo_56.txt,Art. 56. (VETADO).
L13709,TITULO_0,CAPITULO_IX,artigo_58-A.txt,L13709/TITULO_0/capitulos/CAPITULO_IX/artigos/artigo_58-A.txt,"Art. 58-A. O Conselho Nacional de Proteção de Dados Pessoais e da Privacidade será composto de 23 (vinte e
três) representantes, titulares e suplentes, dos seguintes órgãos: (Incluído pela Lei nº 13.853, de 2019)
I - 5 (cinco) do Poder Executivo federal; (Incluído pela Lei nº 13.853, de 2019)
II - 1 (um) do Senado Federal; (Incluído pela Lei nº 13.853, de 2019)
III - 1 (um) da Câmara dos Deputados; (Incluído pela Lei nº 13.853, de 2019)
IV - 1 (um) do Conselho Nacional de Justiça; (Incluído pela Lei nº 13.853, de 2019)
V - 1 (um) do Conselho Nacional do Ministério Público; (Incluído pela Lei nº 13.853, de 2019)
VI - 1 (um) do Comitê Gestor da Internet no Brasil; (Incluído pela Lei nº 13.853, de 2019)
VII - 3 (três) de entidades da sociedade civil com atuação relacionada a proteção de dados pessoais;
(Incluído pela Lei nº 13.853, de 2019)
VIII - 3 (três) de instituições científicas, tecnológicas e de inovação; (Incluído pela Lei nº 13.853, de
2019)
IX - 3 (três) de confederações sindicais representativas das categorias econômicas do setor produtivo;
(Incluído pela Lei nº 13.853, de 2019)
X - 2 (dois) de entidades representativas do setor empresarial relacionado à área de tratamento de dados
pessoais; e (Incluído pela Lei nº 13.853, de 2019)
XI - 2 (dois) de entidades representativas do setor laboral. (Incluído pela Lei nº 13.853, de 2019)
[[PARAGRAPH: §1]]
§ 1º Os representantes serão designados por ato do Presidente da República, permitida a
delegação. (Incluído pela Lei nº 13.853, de 2019)
[[PARAGRAPH: §2]]
§ 2º Os representantes de que tratam os incisos I, II, III, IV, V e VI do caput deste artigo e seus suplentes serão
indicados pelos titulares dos respectivos órgãos e entidades da administração pública. (Incluído pela Lei nº
13.853, de 2019)
[[PARAGRAPH: §3]]
§ 3º Os representantes de que tratam os incisos VII, VIII, IX, X e XI do caput deste artigo e seus
suplentes: (Incluído pela Lei nº 13.853, de 2019)
I - serão indicados na forma de regulamento; (Incluído pela Lei nº 13.853, de 2019)
II - não poderão ser membros do Comitê Gestor da Internet no Brasil; (Incluído pela Lei nº 13.853, de
2019)
III - terão mandato de 2 (dois) anos, permitida 1 (uma) recondução. (Incluído pela Lei nº 13.853, de
2019)
[[PARAGRAPH: §4]]
§ 4º A participação no Conselho Nacional de Proteção de Dados Pessoais e da Privacidade será considerada
prestação de serviço público relevante, não remunerada. (Incluído pela Lei nº 13.853, de 2019)"
L13709,TITULO_0,CAPITULO_IX,artigo_58-B.txt,L13709/TITULO_0/capitulos/CAPITULO_IX/artigos/artigo_58-B.txt,"Art. 58-B. Compete ao Conselho Nacional de Proteção de Dados Pessoais e da Privacidade: (Incluído
pela Lei nº 13.853, de 2019)
I - propor diretrizes estratégicas e fornecer subsídios para a elaboração da Política Nacional de Proteção de
Dados Pessoais e da Privacidade e para a atuação da ANPD; (Incluído pela Lei nº 13.853, de 2019)
II - elaborar relatórios anuais de avaliação da execução das ações da Política Nacional de Proteção de Dados
Pessoais e da Privacidade; (Incluído pela Lei nº 13.853, de 2019)
III - sugerir ações a serem realizadas pela ANPD; (Incluído pela Lei nº 13.853, de 2019)
IV - elaborar estudos e realizar debates e audiências públicas sobre a proteção de dados pessoais e da
privacidade; e (Incluído pela Lei nº 13.853, de 2019)
V - disseminar o conhecimento sobre a proteção de dados pessoais e da privacidade à população.
(Incluído pela Lei nº 13.853, de 2019)"
L13709,TITULO_0,CAPITULO_IX,artigo_58.txt,L13709/TITULO_0/capitulos/CAPITULO_IX/artigos/artigo_58.txt,Art. 58. (VETADO).
L13709,TITULO_0,CAPITULO_IX,artigo_59.txt,L13709/TITULO_0/capitulos/CAPITULO_IX/artigos/artigo_59.txt,Art. 59. (VETADO).
L13709,TITULO_0,CAPITULO_V,artigo_0.txt,L13709/TITULO_0/capitulos/CAPITULO_V/artigos/artigo_0.txt,DA TRANSFERÊNCIA INTERNACIONAL DE DADOS
L13709,TITULO_0,CAPITULO_V,artigo_33.txt,L13709/TITULO_0/capitulos/CAPITULO_V/artigos/artigo_33.txt,"Art. 33. A transferência internacional de dados pessoais somente é permitida nos seguintes casos:
I - para países ou organismos internacionais que proporcionem grau de proteção de dados pessoais adequado ao
previsto nesta Lei;
II - quando o controlador oferecer e comprovar garantias de cumprimento dos princípios, dos direitos do titular e do
regime de proteção de dados previstos nesta Lei, na forma de:
a) cláusulas contratuais específicas para determinada transferência;
b) cláusulas-padrão contratuais;
c) normas corporativas globais;
d) selos, certificados e códigos de conduta regularmente emitidos;
III - quando a transferência for necessária para a cooperação jurídica internacional entre órgãos públicos de
inteligência, de investigação e de persecução, de acordo com os instrumentos de direito internacional;
IV - quando a transferência for necessária para a proteção da vida ou da incolumidade física do titular ou de
terceiro;
V - quando a autoridade nacional autorizar a transferência;
VI - quando a transferência resultar em compromisso assumido em acordo de cooperação internacional;
VII - quando a transferência for necessária para a execução de política pública ou atribuição legal do serviço
público, sendo dada publicidade nos termos do inciso I do caput do art. 23 desta Lei;
VIII - quando o titular tiver fornecido o seu consentimento específico e em destaque para a transferência, com
informação prévia sobre o caráter internacional da operação, distinguindo claramente esta de outras finalidades; ou
IX - quando necessário para atender as hipóteses previstas nos incisos II, V e VI do art. 7º desta Lei.
Parágrafo único. Para os fins do inciso I deste artigo, as pessoas jurídicas de direito público referidas no parágrafo
único do art. 1º da Lei nº 12.527, de 18 de novembro de 2011 (Lei de Acesso à Informação) , no âmbito de suas
competências legais, e responsáveis, no âmbito de suas atividades, poderão requerer à autoridade nacional a avaliação
do nível de proteção a dados pessoais conferido por país ou organismo internacional."
L13709,TITULO_0,CAPITULO_V,artigo_34.txt,L13709/TITULO_0/capitulos/CAPITULO_V/artigos/artigo_34.txt,"Art. 34. O nível de proteção de dados do país estrangeiro ou do organismo internacional mencionado no inciso I do
caput do art. 33 desta Lei será avaliado pela autoridade nacional, que levará em consideração:
I - as normas gerais e setoriais da legislação em vigor no país de destino ou no organismo internacional;
II - a natureza dos dados;
III - a observância dos princípios gerais de proteção de dados pessoais e direitos dos titulares previstos nesta Lei;
IV - a adoção de medidas de segurança previstas em regulamento;
V - a existência de garantias judiciais e institucionais para o respeito aos direitos de proteção de dados pessoais; e
VI - outras circunstâncias específicas relativas à transferência."
L13709,TITULO_0,CAPITULO_V,artigo_35.txt,L13709/TITULO_0/capitulos/CAPITULO_V/artigos/artigo_35.txt,"Art. 35. A definição do conteúdo de cláusulas-padrão contratuais, bem como a verificação de cláusulas contratuais
específicas para uma determinada transferência, normas corporativas globais ou selos, certificados e códigos de
conduta, a que se refere o inciso II do caput do art. 33 desta Lei, será realizada pela autoridade nacional.
[[PARAGRAPH: §1]]
§ 1º Para a verificação do disposto no caput deste artigo, deverão ser considerados os requisitos, as condições e
as garantias mínimas para a transferência que observem os direitos, as garantias e os princípios desta Lei.
[[PARAGRAPH: §2]]
§ 2º Na análise de cláusulas contratuais, de documentos ou de normas corporativas globais submetidas à
aprovação da autoridade nacional, poderão ser requeridas informações suplementares ou realizadas diligências de
verificação quanto às operações de tratamento, quando necessário.
[[PARAGRAPH: §3]]
§ 3º A autoridade nacional poderá designar organismos de certificação para a realização do previsto no caput deste
artigo, que permanecerão sob sua fiscalização nos termos definidos em regulamento.
[[PARAGRAPH: §4]]
§ 4º Os atos realizados por organismo de certificação poderão ser revistos pela autoridade nacional e, caso em
desconformidade com esta Lei, submetidos a revisão ou anulados.
[[PARAGRAPH: §5]]
§ 5º As garantias suficientes de observância dos princípios gerais de proteção e dos direitos do titular referidas no
caput deste artigo serão também analisadas de acordo com as medidas técnicas e organizacionais adotadas pelo
operador, de acordo com o previsto nos §§ 1º e 2º do art. 46 desta Lei."
L13709,TITULO_0,CAPITULO_V,artigo_36.txt,L13709/TITULO_0/capitulos/CAPITULO_V/artigos/artigo_36.txt,"Art. 36. As alterações nas garantias apresentadas como suficientes de observância dos princípios gerais de
proteção e dos direitos do titular referidas no inciso II do art. 33 desta Lei deverão ser comunicadas à autoridade
nacional."
L13709,TITULO_0,CAPITULO_VI,artigo_0.txt,L13709/TITULO_0/capitulos/CAPITULO_VI/artigos/artigo_0.txt,"DOS AGENTES DE TRATAMENTO DE DADOS PESSOAIS

[[SECTION: Seção I]]
Do Controlador e do Operador"
L13709,TITULO_0,CAPITULO_VI,artigo_37.txt,L13709/TITULO_0/capitulos/CAPITULO_VI/artigos/artigo_37.txt,"Art. 37. O controlador e o operador devem manter registro das operações de tratamento de dados pessoais que
realizarem, especialmente quando baseado no legítimo interesse."
L13709,TITULO_0,CAPITULO_VI,artigo_38.txt,L13709/TITULO_0/capitulos/CAPITULO_VI/artigos/artigo_38.txt,"Art. 38. A autoridade nacional poderá determinar ao controlador que elabore relatório de impacto à proteção de
dados pessoais, inclusive de dados sensíveis, referente a suas operações de tratamento de dados, nos termos de
regulamento, observados os segredos comercial e industrial.
Parágrafo único. Observado o disposto no caput deste artigo, o relatório deverá conter, no mínimo, a descrição dos
tipos de dados coletados, a metodologia utilizada para a coleta e para a garantia da segurança das informações e a
análise do controlador com relação a medidas, salvaguardas e mecanismos de mitigação de risco adotados."
L13709,TITULO_0,CAPITULO_VI,artigo_39.txt,L13709/TITULO_0/capitulos/CAPITULO_VI/artigos/artigo_39.txt,"Art. 39. O operador deverá realizar o tratamento segundo as instruções fornecidas pelo controlador, que verificará a
observância das próprias instruções e das normas sobre a matéria."
L13709,TITULO_0,CAPITULO_VI,artigo_40.txt,L13709/TITULO_0/capitulos/CAPITULO_VI/artigos/artigo_40.txt,"Art. 40. A autoridade nacional poderá dispor sobre padrões de interoperabilidade para fins de portabilidade, livre
acesso aos dados e segurança, assim como sobre o tempo de guarda dos registros, tendo em vista especialmente a
necessidade e a transparência.

[[SECTION: Seção II]]
Do Encarregado pelo Tratamento de Dados Pessoais"
L13709,TITULO_0,CAPITULO_VI,artigo_41.txt,L13709/TITULO_0/capitulos/CAPITULO_VI/artigos/artigo_41.txt,"Art. 41. O controlador deverá indicar encarregado pelo tratamento de dados pessoais.
[[PARAGRAPH: §1]]
§ 1º A identidade e as informações de contato do encarregado deverão ser divulgadas publicamente, de forma
clara e objetiva, preferencialmente no sítio eletrônico do controlador.
[[PARAGRAPH: §2]]
§ 2º As atividades do encarregado consistem em:
I - aceitar reclamações e comunicações dos titulares, prestar esclarecimentos e adotar providências;
II - receber comunicações da autoridade nacional e adotar providências;
III - orientar os funcionários e os contratados da entidade a respeito das práticas a serem tomadas em relação à
proteção de dados pessoais; e
IV - executar as demais atribuições determinadas pelo controlador ou estabelecidas em normas complementares.
[[PARAGRAPH: §3]]
§ 3º A autoridade nacional poderá estabelecer normas complementares sobre a definição e as atribuições do
encarregado, inclusive hipóteses de dispensa da necessidade de sua indicação, conforme a natureza e o porte da
entidade ou o volume de operações de tratamento de dados.
[[PARAGRAPH: §4]]
§ 4º (VETADO). (Incluído pela Lei nº 13.853, de 2019) Vigência

[[SECTION: Seção III]]
Da Responsabilidade e do Ressarcimento de Danos"
L13709,TITULO_0,CAPITULO_VI,artigo_42.txt,L13709/TITULO_0/capitulos/CAPITULO_VI/artigos/artigo_42.txt,"Art. 42. O controlador ou o operador que, em razão do exercício de atividade de tratamento de dados pessoais,
causar a outrem dano patrimonial, moral, individual ou coletivo, em violação à legislação de proteção de dados pessoais,
é obrigado a repará-lo.
[[PARAGRAPH: §1]]
§ 1º A fim de assegurar a efetiva indenização ao titular dos dados:
I - o operador responde solidariamente pelos danos causados pelo tratamento quando descumprir as obrigações
da legislação de proteção de dados ou quando não tiver seguido as instruções lícitas do controlador, hipótese em que o
operador equipara-se ao controlador, salvo nos casos de exclusão previstos no art. 43 desta Lei;
II - os controladores que estiverem diretamente envolvidos no tratamento do qual decorreram danos ao titular dos
dados respondem solidariamente, salvo nos casos de exclusão previstos no art. 43 desta Lei.
[[PARAGRAPH: §2]]
§ 2º O juiz, no processo civil, poderá inverter o ônus da prova a favor do titular dos dados quando, a seu juízo, for
verossímil a alegação, houver hipossuficiência para fins de produção de prova ou quando a produção de prova pelo
titular resultar-lhe excessivamente onerosa.
[[PARAGRAPH: §3]]
§ 3º As ações de reparação por danos coletivos que tenham por objeto a responsabilização nos termos do caput
deste artigo podem ser exercidas coletivamente em juízo, observado o disposto na legislação pertinente.
[[PARAGRAPH: §4]]
§ 4º Aquele que reparar o dano ao titular tem direito de regresso contra os demais responsáveis, na medida de sua
participação no evento danoso."
L13709,TITULO_0,CAPITULO_VI,artigo_43.txt,L13709/TITULO_0/capitulos/CAPITULO_VI/artigos/artigo_43.txt,"Art. 43. Os agentes de tratamento só não serão responsabilizados quando provarem:
I - que não realizaram o tratamento de dados pessoais que lhes é atribuído;
II - que, embora tenham realizado o tratamento de dados pessoais que lhes é atribuído, não houve violação à
legislação de proteção de dados; ou
III - que o dano é decorrente de culpa exclusiva do titular dos dados ou de terceiro."
L13709,TITULO_0,CAPITULO_VI,artigo_44.txt,L13709/TITULO_0/capitulos/CAPITULO_VI/artigos/artigo_44.txt,"Art. 44. O tratamento de dados pessoais será irregular quando deixar de observar a legislação ou quando não
fornecer a segurança que o titular dele pode esperar, consideradas as circunstâncias relevantes, entre as quais:
I - o modo pelo qual é realizado;
II - o resultado e os riscos que razoavelmente dele se esperam;
III - as técnicas de tratamento de dados pessoais disponíveis à época em que foi realizado.
Parágrafo único. Responde pelos danos decorrentes da violação da segurança dos dados o controlador ou o
operador que, ao deixar de adotar as medidas de segurança previstas no art. 46 desta Lei, der causa ao dano."
L13709,TITULO_0,CAPITULO_VI,artigo_45.txt,L13709/TITULO_0/capitulos/CAPITULO_VI/artigos/artigo_45.txt,"Art. 45. As hipóteses de violação do direito do titular no âmbito das relações de consumo permanecem sujeitas às
regras de responsabilidade previstas na legislação pertinente."
L13709,TITULO_0,CAPITULO_VII,artigo_0.txt,L13709/TITULO_0/capitulos/CAPITULO_VII/artigos/artigo_0.txt,"DA SEGURANÇA E DAS BOAS PRÁTICAS

[[SECTION: Seção I]]
Da Segurança e do Sigilo de Dados"
L13709,TITULO_0,CAPITULO_VII,artigo_46.txt,L13709/TITULO_0/capitulos/CAPITULO_VII/artigos/artigo_46.txt,"Art. 46. Os agentes de tratamento devem adotar medidas de segurança, técnicas e administrativas aptas a
proteger os dados pessoais de acessos não autorizados e de situações acidentais ou ilícitas de destruição, perda,
alteração, comunicação ou qualquer forma de tratamento inadequado ou ilícito.
[[PARAGRAPH: §1]]
§ 1º A autoridade nacional poderá dispor sobre padrões técnicos mínimos para tornar aplicável o disposto no caput
deste artigo, considerados a natureza das informações tratadas, as características específicas do tratamento e o estado
atual da tecnologia, especialmente no caso de dados pessoais sensíveis, assim como os princípios previstos no caput do"
L13709,TITULO_0,CAPITULO_VII,artigo_47.txt,L13709/TITULO_0/capitulos/CAPITULO_VII/artigos/artigo_47.txt,"Art. 47. Os agentes de tratamento ou qualquer outra pessoa que intervenha em uma das fases do tratamento
obriga-se a garantir a segurança da informação prevista nesta Lei em relação aos dados pessoais, mesmo após o seu
término."
